X,Y,Timestamp,ID,scalerank,featurecla,labelrank,country,sov_a3,adm0_dif,level,type,admin,adm0_a3,geou_dif,geounit,gu_a3,su_dif,subunit,su_a3,brk_diff,name,name_long,brk_a3,brk_name,brk_group,abbrev,postal,formal_en,formal_fr,note_adm0,note_brk,name_sort,name_alt,mapcolor7,mapcolor8,mapcolor9,mapcolor13,pop_est,gdp_md_est,pop_year,lastcensus,gdp_year,economy,income_grp,wikipedia,fips_10,iso_a2,iso_a3,iso_n3,un_a3,wb_a2,wb_a3,woe_id,adm0_a3_is,adm0_a3_us,adm0_a3_un,adm0_a3_wb,continent,region_un,subregion,region_wb,name_len,long_len,abbrev_len,tiny,homepart
17.0401,59.3848,2020/11/20 03:54:58+00,wJgVsNpo5w7k,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3848,2020/11/20 04:07:31+00,k4ZKnXOf78NL,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
25.3577,43.0758,2020/11/20 04:16:27+00,TEB8imM1Ki4K,"1",Admin-0 country,4,Bulgaria,BGR,0,2,Sovereign country,Bulgaria,BGR,0,Bulgaria,BGR,0,Bulgaria,BGR,0,Bulgaria,Bulgaria,BGR,Bulgaria,,Bulg.,BG,Republic of Bulgaria,,,,Bulgaria,,4,5,1,8,7204687,93750,,2011,,2. Developed region: nonG7,3. Upper middle income,,,BG,BGR,"100","100",BG,BGR,,BGR,BGR,,,Europe,Europe,Eastern Europe,Europe & Central Asia,8,8,5,,1
17.0401,59.3848,2020/11/20 05:23:47+00,dEMORi8cJDm5,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0406,59.3848,2020/11/20 05:28:59+00,tiUvPsCFC8M1,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3846,2020/11/20 05:33:10+00,dcusg7DkURig,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/20 05:53:56+00,Iz8evJpuzWPX,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3846,2020/11/20 06:00:57+00,z9EekxEXuC6x,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0406,59.3847,2020/11/20 06:04:12+00,IgRz3rbfR1OW,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/20 06:31:23+00,P7gMZAG28CTu,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/20 06:31:23+00,I1nuJ2pkhei6,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/20 06:37:12+00,UIWlifY1B4TV,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/20 06:42:29+00,CHsg9yKWTh1Q,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0404,59.3847,2020/11/20 06:50:15+00,qoURHxx5MAD4,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0403,59.3847,2020/11/20 07:26:52+00,TqKKMHhBsH5P,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/20 07:29:59+00,NXN2NQACyzN4,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/20 07:29:59+00,Jc975ZkG4Sqb,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3846,2020/11/20 08:04:17+00,fQTHYl9g1AlG,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3846,2020/11/20 08:18:46+00,HQCcM9ohxaCf,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0404,59.3847,2020/11/20 08:23:07+00,VrnZ2XBVLEgi,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/20 08:31:46+00,IixUgJLfKZ1r,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/20 09:00:41+00,arCIpPU11cFB,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/20 09:08:07+00,GM6TO44kRa1C,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/20 09:13:35+00,tRhvJG6YjYat,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0402,59.3849,2020/11/20 09:27:30+00,Gd9M2mfCfmFM,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/20 09:48:28+00,3jsIE2bgDOau,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3846,2020/11/20 10:05:55+00,r0AUynpKxL0S,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/20 11:17:25+00,GWldIhThZ3rc,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/20 11:23:23+00,z4q0XuGLPNIz,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
-6.2616,54.4411,2020/11/20 11:26:08+00,gEVo8GBGf6gO,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-6.2616,54.4411,2020/11/20 11:26:08+00,adu8A0fbNYUh,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
17.0405,59.3846,2020/11/20 11:39:35+00,W4D89ypa9D4B,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0406,59.3847,2020/11/20 12:07:36+00,xuytZ9to0S0k,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0406,59.3846,2020/11/20 12:23:58+00,rYlj6JJpFeEd,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/20 12:44:51+00,3rYuaf9OiURc,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0406,59.3847,2020/11/20 13:31:15+00,W8GgBPoorX4j,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0406,59.3847,2020/11/20 13:31:15+00,ubpsiZEiDneY,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0408,59.3846,2020/11/20 13:45:43+00,bU22QHgicKSH,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0408,59.3846,2020/11/20 13:45:43+00,s83rReITDnqM,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/20 14:08:59+00,NkgoCfpnqvec,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/20 14:25:30+00,zjaj3lFHAcCR,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/20 14:59:17+00,qC2U5imyJTnf,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/20 15:24:39+00,KVM95r2AI4jq,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/20 16:06:03+00,qD1g1dsG5cHj,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/20 16:16:29+00,HqzAo144JRBD,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/20 16:18:20+00,kkouHC7UIGLH,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0404,59.3847,2020/11/20 16:20:30+00,plBxzMGTk6XK,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/20 16:23:27+00,GkejRtAe3we0,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
21.7895,42.4728,2020/11/20 21:19:11+00,fZvPnoj8J5Xs,"1",Admin-0 country,5,Republic of Serbia,SRB,0,2,Sovereign country,Republic of Serbia,SRB,0,Republic of Serbia,SRB,0,Republic of Serbia,SRB,0,Serbia,Serbia,SRB,Serbia,,Serb.,RS,Republic of Serbia,,,,Serbia,,3,3,2,10,7379339,80340,,2011,,6. Developing region,3. Upper middle income,,,RS,SRB,"688","688",YF,SRB,,SRB,SRB,,,Europe,Europe,Southern Europe,Europe & Central Asia,6,6,5,,1
-2.0954,52.5275,2020/11/20 21:28:54+00,BG5WcsQAfH3S,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
19.6561,43.6793,2020/11/21 07:49:18+00,oVnrYDUx2jBi,"1",Admin-0 country,5,Republic of Serbia,SRB,0,2,Sovereign country,Republic of Serbia,SRB,0,Republic of Serbia,SRB,0,Republic of Serbia,SRB,0,Serbia,Serbia,SRB,Serbia,,Serb.,RS,Republic of Serbia,,,,Serbia,,3,3,2,10,7379339,80340,,2011,,6. Developing region,3. Upper middle income,,,RS,SRB,"688","688",YF,SRB,,SRB,SRB,,,Europe,Europe,Southern Europe,Europe & Central Asia,6,6,5,,1
11.3941,47.2663,2020/11/21 10:32:49+00,kKn94TvLMQVH,"1",Admin-0 country,4,Austria,AUT,0,2,Sovereign country,Austria,AUT,0,Austria,AUT,0,Austria,AUT,0,Austria,Austria,AUT,Austria,,Aust.,A,Republic of Austria,,,,Austria,,3,1,3,4,8210281,329500,,2011,,2. Developed region: nonG7,1. High income: OECD,,,AT,AUT,"040","040",AT,AUT,,AUT,AUT,,,Europe,Europe,Western Europe,Europe & Central Asia,7,7,5,,1
